"PSShowComputerName","HealthStatus","OperationalStatus","ShareState","FileSharingProtocol","ObjectId","PassThroughClass","PassThroughIds","PassThroughNamespace","PassThroughServer","UniqueId","ContinuouslyAvailable","Description","EncryptData","Name","VolumeRelativePath","PSComputerName"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||IIS_Logs""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/IIS_Logs","False","","False","IIS_Logs","IISLogs","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||IIS_Logs""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/IIS_Logs","False","","False","IIS_Logs","IISLogs","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-CMS2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{d2bc524b-1857-11ea-b387-806e6f6e6963}:FX:SMB||*||IIS_Logs""",,,,,"smb|ITSWeb-CMS2.HS.wvu-ad.wvu.edu/IIS_Logs","False","","False","IIS_Logs","IISLogs","ITSWEB-CMS2"
"True","Healthy","Online","Online","SMB","{1}\\CHSCDONTPANIC\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{9f599f4b-3388-11ea-9902-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|CHSCDONTPANIC.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","CHSCDONTPANIC"
"True","Healthy","Online","Online","SMB","{1}\\CHSCDONTPANIC\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{9f599f4b-3388-11ea-9902-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|CHSCDONTPANIC.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","CHSCDONTPANIC"
"True","Healthy","Online","Online","SMB","{1}\\CHSCDONTPANIC\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{9f599f4b-3388-11ea-9902-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|CHSCDONTPANIC.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","CHSCDONTPANIC"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-SQLVM2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||BannerExports""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/BannerExports","False","","False","BannerExports","BannerExports","ITSWEB-SQLVM2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-SQLVM2"
"True","Healthy","Online No Media","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{5f54247f-9f09-4b74-a57f-d18f9b239186}:FX:SMB||ITSWEB-SQLHA1||ClusterStorage$""",,,,,"SMB||ITSWEB-SQLHA1||ClusterStorage$","False","Cluster Shared Volumes Default Share","False","ClusterStorage$","ClusterStorage","ITSWEB-SQLVM2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-SQLVM2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-SQLVM2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||F$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/F$","False","Default share","False","F$","\","ITSWEB-SQLVM2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||G$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/G$","False","Default share","False","G$","\","ITSWEB-SQLVM2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||H$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/H$","False","Default share","False","H$","\","ITSWEB-SQLVM2"
"True","Healthy","Online","Online","SMB","{1}\\CHSCVEEAM\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{375b70cb-49b1-11ea-9c16-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|CHSCVEEAM.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","CHSCVEEAM"
"True","Healthy","Online","Online","SMB","{1}\\CHSCVEEAM\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{375b70cb-49b1-11ea-9c16-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|CHSCVEEAM.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","CHSCVEEAM"
"True","Healthy","Online","Online","SMB","{1}\\CHSCVEEAM\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{375b70cb-49b1-11ea-9c16-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|CHSCVEEAM.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","CHSCVEEAM"
"True","Healthy","Online","Online","SMB","{1}\\CHSCVEEAM\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{375b70cb-49b1-11ea-9c16-806e6f6e6963}:FX:SMB||*||VBRCatalog""",,,,,"smb|CHSCVEEAM.HS.wvu-ad.wvu.edu/VBRCatalog","False","","False","VBRCatalog","VBRCatalog","CHSCVEEAM"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||annotatordev.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/annotatordev.hsc.wvu.edu","False","","False","annotatordev.hsc.wvu.edu","www\annotatordev.hsc.wvu.edu","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||dannothemanno.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/dannothemanno.hsc.wvu.edu","False","","False","dannothemanno.hsc.wvu.edu","www\dannothemanno.hsc.wvu.edu","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||dev-cms.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/dev-cms.hsc.wvu.edu","False","","False","dev-cms.hsc.wvu.edu","www\dev-cms.hsc.wvu.edu","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||directorydev.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/directorydev.hsc.wvu.edu","False","","False","directorydev.hsc.wvu.edu","www\directorydev.hsc.wvu.edu","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||html""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/html","False","","False","html","www\html","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||IIS_Logs""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/IIS_Logs","False","","False","IIS_Logs","IIS_Logs","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||kickstarter.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/kickstarter.hsc.wvu.edu","False","","False","kickstarter.hsc.wvu.edu","www\kickstarter.hsc.wvu.edu","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||sftprootD""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/sftprootD","False","","False","sftprootD","\","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||SOLEDev.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/SOLEDev.hsc.wvu.edu","False","","False","SOLEDev.hsc.wvu.edu","www\SOLEDev.hsc.wvu.edu","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||SOLEDevAlt.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/SOLEDevAlt.hsc.wvu.edu","False","","False","SOLEDevAlt.hsc.wvu.edu","www\SOLEDevAlt.hsc.wvu.edu","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||SOLEStage.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/SOLEStage.hsc.wvu.edu","False","","False","SOLEStage.hsc.wvu.edu","www\SOLEStage.hsc.wvu.edu","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||SOLETest.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/SOLETest.hsc.wvu.edu","False","","False","SOLETest.hsc.wvu.edu","www\SOLETest.hsc.wvu.edu","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||SOLE_Outside_Web_Path""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/SOLE_Outside_Web_Path","False","","False","SOLE_Outside_Web_Path","SOLE_Outside_Web_Path","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||TrackerDev.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/TrackerDev.hsc.wvu.edu","False","","False","TrackerDev.hsc.wvu.edu","www\TrackerDev.hsc.wvu.edu","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||TrackerStage.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/TrackerStage.hsc.wvu.edu","False","","False","TrackerStage.hsc.wvu.edu","www\TrackerStage.hsc.wvu.edu","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{2a1da0cb-4a08-11ea-82cc-806e6f6e6963}:FX:SMB||*||TrackerTest.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV1.HS.wvu-ad.wvu.edu/TrackerTest.hsc.wvu.edu","False","","False","TrackerTest.hsc.wvu.edu","www\TrackerTest.hsc.wvu.edu","ITSWEB-DEV1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWeb-SQLHA1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||BannerExports""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/BannerExports","False","","False","BannerExports","BannerExports","ITSWeb-SQLHA1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWeb-SQLHA1"
"True","Healthy","Online No Media","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{5f54247f-9f09-4b74-a57f-d18f9b239186}:FX:SMB||ITSWEB-SQLHA1||ClusterStorage$""",,,,,"SMB||ITSWEB-SQLHA1||ClusterStorage$","False","Cluster Shared Volumes Default Share","False","ClusterStorage$","ClusterStorage","ITSWeb-SQLHA1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWeb-SQLHA1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWeb-SQLHA1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||F$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/F$","False","Default share","False","F$","\","ITSWeb-SQLHA1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||G$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/G$","False","Default share","False","G$","\","ITSWeb-SQLHA1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWeb-SQLHA1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{54eb804b-446f-11ea-870f-806e6f6e6963}:FX:SMB||*||H$""",,,,,"smb|ITSWEB-SQLVM2.HS.wvu-ad.wvu.edu/H$","False","Default share","False","H$","\","ITSWeb-SQLHA1"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f9918a4b-4dac-11ea-bc56-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWEB-DEV2.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-DEV2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f9918a4b-4dac-11ea-bc56-806e6f6e6963}:FX:SMB||*||annotatordev.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV2.HS.wvu-ad.wvu.edu/annotatordev.hsc.wvu.edu","False","","False","annotatordev.hsc.wvu.edu","www\annotatordev.hsc.wvu.edu","ITSWEB-DEV2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f9918a4b-4dac-11ea-bc56-806e6f6e6963}:FX:SMB||*||Apps""",,,,,"smb|ITSWEB-DEV2.HS.wvu-ad.wvu.edu/Apps","False","","False","Apps","www\SOLEDev.hsc.wvu.edu\Apps","ITSWEB-DEV2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f9918a4b-4dac-11ea-bc56-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWEB-DEV2.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-DEV2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f9918a4b-4dac-11ea-bc56-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWEB-DEV2.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-DEV2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f9918a4b-4dac-11ea-bc56-806e6f6e6963}:FX:SMB||*||directorydev.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV2.HS.wvu-ad.wvu.edu/directorydev.hsc.wvu.edu","False","","False","directorydev.hsc.wvu.edu","www\directorydev.hsc.wvu.edu","ITSWEB-DEV2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f9918a4b-4dac-11ea-bc56-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ITSWEB-DEV2.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ITSWEB-DEV2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f9918a4b-4dac-11ea-bc56-806e6f6e6963}:FX:SMB||*||IIS_Logs""",,,,,"smb|ITSWEB-DEV2.HS.wvu-ad.wvu.edu/IIS_Logs","False","","False","IIS_Logs","LogFiles","ITSWEB-DEV2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f9918a4b-4dac-11ea-bc56-806e6f6e6963}:FX:SMB||*||kickstarter.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV2.HS.wvu-ad.wvu.edu/kickstarter.hsc.wvu.edu","False","","False","kickstarter.hsc.wvu.edu","www\kickstarter.hsc.wvu.edu","ITSWEB-DEV2"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-DEV2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f9918a4b-4dac-11ea-bc56-806e6f6e6963}:FX:SMB||*||SOLEDev.hsc.wvu.edu""",,,,,"smb|ITSWEB-DEV2.HS.wvu-ad.wvu.edu/SOLEDev.hsc.wvu.edu","False","","False","SOLEDev.hsc.wvu.edu","www\SOLEDev.hsc.wvu.edu","ITSWEB-DEV2"
