"RenderingMode","PrinterStatus","Type","DeviceType","Caption","Description","ElementName","InstanceID","CommunicationStatus","DetailedStatus","HealthState","InstallDate","Name","OperatingStatus","OperationalStatus","PrimaryStatus","Status","StatusDescriptions","BranchOfficeOfflineLogSizeMB","Comment","ComputerName","Datatype","DefaultJobPriority","DisableBranchOfficeLogging","DriverName","JobCount","KeepPrintedJobs","Location","PermissionSDDL","PortName","PrintProcessor","Priority","Published","SeparatorPageFile","Shared","ShareName","StartTime","UntilTime","WorkflowPolicy","PSComputerName","CimClass","CimInstanceProperties","CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4737-lexmarke360dn",,,,,,,"","HSPrint2","RAW","0",,"Lexmark E360dn Class Driver","0","False","4744",,"4737-lexmarke360dn","winprint","1","False","","True","4737-lexmarke360dn","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4737-cognitivedlx",,,,,,,"","HSPrint2","RAW","0",,"Cognitive Ci 2 inch DT","0","False","4737",,"4737-cognitivedlx","winprint","1","True","","True","4737-cognitivedlx","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4627-RICOH-mp-C5503",,,,,,,"","HSPrint2","RAW","0",,"RICOH MP C5503 PCL 6","0","False","4627",,"4627-RICOH-mp-C5503","winprint","1","True","","True","4627-RICOH-mp-C5503","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4627-hp4100",,,,,,,"","HSPrint2","RAW","0",,"HP LaserJet 4100 Series PCL6","0","False","4627",,"4627-hp4100","hpzpplhn","1","True","","True","4627-hp4100","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4627-hp4005",,,,,,,"","HSPrint2","RAW","0",,"HP Color LaserJet CP4020 Series PCL6","0","False","4627",,"4627-hp4005","HPCPP155","1","True","","True","4627-hp4005","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4627-brother",,,,,,,"","HSPrint2","RAW","0",,"Brother HL-5250DN","0","False","4627",,"4627-brother","winprint","1","True","","True","4627-brother","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Error","Local","Print",,,,,,,,,"4626-minolta654",,,,,,,"","HSPrint2","RAW","0",,"KONICA MINOLTA C754SeriesPCL SP","8","False","4626",,"4626-minolta654","KOFYSJ1P","1","True","","True","4626-minolta654","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Offline","Local","Print",,,,,,,,,"4618-xerox-mac",,,,,,,"","HSPrint2","RAW","0",,"Xerox Phaser 6300/6350 Series Class Driver","0","False","",,"4618-xerox-mac","winprint","1","True","","True","4618-xerox-mac","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Error","Local","Print",,,,,,,,,"4618-xerox",,,,,,,"","HSPrint2","RAW","0",,"Xerox Phaser 6300/6350 Series Class Driver","5","False","4618",,"4618-xerox","winprint","1","True","","True","4618-xerox","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4616-brotherJ6720dw",,,,,,,"","HSPrint2","RAW","0",,"Brother MFC-J6720DW XML Paper","0","False","4616",,"4616-brotherJ6720dw","winprint","1","False","","True","4616-brotherJ6720dw","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"TonerLow","Local","Print",,,,,,,,,"4612-minolta-c3110",,,,,,,"","HSPrint2","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","4612",,"4612-minolta-c3110","winprint","1","True","","True","4612-minolta-c3110","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Error","Local","Print",,,,,,,,,"4612-hpm375nw",,,,,,,"","HSPrint2","RAW","0",,"HP LJ300-400 color MFP M375-M475 PCL 6","4","False","4612",,"4612-hpm375nw","hpcpp120","1","True","","True","4612-hpm375nw","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4608-minolta-c224e",,,,,,,"","HSPrint2","RAW","0",,"KONICA MINOLTA C364SeriesPCL","0","False","4608",,"4608-minolta-c224e","KOAYTJ_P","1","True","","True","4608-minolta-c224e","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4601-Minolta-4700p",,,,,,,"","HSPrint2","RAW","0",,"KONICA MINOLTA 4700PSeries PCL6","0","False","4601",,"4601-Minolta-4700p","winprint","1","True","","True","4601-Minolta-4700p","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4520b-minolta-4700p",,,,,,,"","HSPrint2","RAW","0",,"KONICA MINOLTA 4700PSeries PS","0","False","4520b",,"4520b-minolta-4700p","KOBJZA_P","1","True","","True","4520b-minolta-4700p","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4520b-hp4250",,,,,,,"delete after 5/10/17","HSPrint2","RAW","0",,"HP LaserJet 4250 PCL6","0","False","4520b",,"4520b-hp4250","hpzppwn7","1","True","","True","4520b-hp4250","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Error","Local","Print",,,,,,,,,"4520-hp4250",,,,,,,"","HSPrint2","RAW","0",,"HP LaserJet 4250 PCL6","1","False","4520",,"4520-hp4250","hpzppwn7","1","True","","True","4520-hp4250","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4511-hp2605",,,,,,,"","HSPrint2","RAW","0",,"HP Color LaserJet 2605/2605dn/2605dtn PS","0","False","4527",,"4511-hp2605","hpzpplhn","1","True","","True","4527-hp2605","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Error","Local","Print",,,,,,,,,"4401-hpm452dn",,,,,,,"","HSPrint2","RAW","0",,"HP Color LaserJet Pro M452 PCL 6","3","False","",,"4401-hpm452dn","winprint","1","False","","True","4401-hpm452dn","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4304-hpjl-m203dw",,,,,,,"","HSPrint2","RAW","0",,"HP LaserJet M203-M206 PCL-6","0","False","4304",,"4304-hpjl-m203dw_1","winprint","1","True","","True","4304-hpjl-m203dw","0","0",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4096-hp2015",,,,,,,"","HSPrint2","RAW","0",,"HP LaserJet P2015 Series PCL 6","0","False","4096",,"4096-hp2015","HPCPP5r1","1","True","","True","4096-hp2015","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4094-minolta-4000p",,,,,,,"","HSPrint2","RAW","0",,"KONICA MINOLTA 4700PSeries PCL6","0","False","",,"4094-minolta-4000p","winprint","1","False","","True","4094-minolta-4000p","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"TonerLow","Local","Print",,,,,,,,,"4093a-minolta-c3110",,,,,,,"","HSPrint2","RAW","0",,"KONICA MINOLTA Universal PCL","0","False","",,"4093a-minolta-c3110","winprint","1","False","","True","4093a-minolta-c3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4093a-minolta-4700p",,,,,,,"","HSPrint2","RAW","0",,"KONICA MINOLTA 4700PSeries PCL6","0","False","4094",,"4093a-minolta-4700p","winprint","1","True","","True","4093a-minolta-4700p","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"4092-minolta-c3100",,,,,,,"","HSPrint2","RAW","0",,"KONICA MINOLTA C3110 PCL6","0","False","",,"4092-minolta-c3100","winprint","1","False","","True","4092-minolta-c3100","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Normal","Local","Print",,,,,,,,,"2318-Lanier-LD620C",,,,,,,"","HSPrint2","RAW","0",,"LANIER LD 620C PCL 6","0","False","2318",,"2318-Lanier-LD620C","winprint","1","True","","True","2318-Lanier-LD620C","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
,"Error","Local","Print",,,,,,,,,"1008-Minolta-C3110",,,,,,,"","HSPrint2","RAW","0",,"KONICA MINOLTA C3110 PCL6","9","False","",,"1008-Minolta-C3110","winprint","1","False","","True","1008-Minolta-C3110","60","60",,,"ROOT/StandardCimv2:MSFT_Printer","Microsoft.Management.Infrastructure.Internal.Data.CimPropertiesCollection","Microsoft.Management.Infrastructure.CimSystemProperties"
